Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %
"Chards, Rainbow",true,24 Bunch Carton,G121,,5123488,112718,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/17/2025,ROOTS ORGANIC INC,6381-CHA-1,#VALORG G121,PO #6381,04/14/2025,,,Best Deal Brokerage,8.00,16.50,20.50,132.00,17.56,164.00,14.44,8.80
"Chards, Rainbow",true,24 Bunch Carton,G121,,5123488,112718,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/17/2025,ROOTS ORGANIC INC,6419-CHA-2,#VALORG G121,PO #6419,04/17/2025,,,Best Deal Brokerage,59.00,18.00,20.50,1062.00,138.47,1209.50,9.03,0.75
"Chards, Rainbow",true,24 Bunch Carton,G121,,5162578,112797,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/24/2025,ROOTS ORGANIC INC,6483-CHA-1,#VALORG G121,PO #6483,04/29/2025,,,Best Deal Brokerage,49.00,16.10,20.50,788.90,177.50,1004.50,38.10,3.79
"Chards, Rainbow",true,24 Bunch Carton,G121,,5221409,112880,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/06/2025,ROOTS ORGANIC INC,6571-CHA-3,#VALORG G121,PO #6571,05/07/2025,,,Best Deal Brokerage,24.00,13.50,20.50,324.00,117.55,492.00,50.45,10.25
"Chards, Rainbow",true,24 Bunch Carton,G121,,5241915,112928,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/13/2025,ROOTS ORGANIC INC,6633-CHA-2,#VALORG G121,PO #6633,05/13/2025,,,Best Deal Brokerage,35.00,16.00,20.50,560.00,120.31,717.50,37.19,5.18
"Chards, Rainbow",true,24 Bunch Carton,G121,,5264649,112953,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/20/2025,ROOTS ORGANIC INC,6663-CHA-2,#VALORG G121,PO #6663,05/20/2025,,,Best Deal Brokerage,71.00,12.75,18.50,905.25,273.97,1313.50,134.28,10.22
"Chards, Rainbow",true,24 Bunch Carton,G121,,5312404,113025,Unused,,Best Deal Brokerage,Enrique Vazquez,05/20/2025,ROOTS ORGANIC INC,6663-CHA-2,#VALORG G121,PO #6663,05/20/2025,,,Best Deal Brokerage,-40.00,12.75,18.50,-510.00,-154.35,-740.00,-75.65,-10.22
"Chards, Red",true,24 Bunch Carton,G121,MX,4724229,112072,Paid,2025-02-24,Direct Shipment,Alma Hinojos,01/13/2025,NOVA WORLD FRESH LLC,5710-CHA-1,#VALORG G121,PO #5710,01/13/2025,,,Direct Shipment,47.00,11.27404,17.95,529.88,229.40,843.65,84.37,10.00
"Chards, Red",true,24 Bunch Carton,G121,,4767937,112162,Paid,2025-03-13,Best Deal Brokerage,Enrique Vazquez,01/21/2025,ROOTS ORGANIC INC,5805-CHA-3,#VALORG G121,PO #5805,01/22/2025,,,Best Deal Brokerage,49.00,17.65,20.50,864.85,123.85,1004.50,15.80,1.57
"Chards, Red",true,24 Bunch Carton,G121,,4850445,112304,Paid,2025-04-10,Best Deal Brokerage,Enrique Vazquez,02/11/2025,ROOTS ORGANIC INC,5919-CHA-3,#VALORG G121,PO #5919,02/11/2025,,,Best Deal Brokerage,50.00,18.06695,20.50,903.35,19.15,1025.00,102.50,10.00
"Chards, Red",true,24 Bunch Carton,G121,,4878701,112339,Paid,2025-04-10,Best Deal Brokerage,Enrique Vazquez,02/18/2025,ROOTS ORGANIC INC,5987-CHA-2,#VALORG G121,PO #5987,,,,Best Deal Brokerage,49.00,16.10306,20.50,789.05,115.00,1004.50,100.45,10.00
"Chards, Red",true,24 Bunch Carton,G121,,4900861,112371,Paid,2025-04-17,Best Deal Brokerage,Enrique Vazquez,02/26/2025,ROOTS ORGANIC INC,6032-CHA-3,#VALORG G121,PO #6032,02/26/2025,,,Best Deal Brokerage,98.00,14.38548,20.50,1409.78,398.32,2009.00,200.90,10.00
"Chards, Red",true,24 Bunch Carton,G121,,4930319,112417,Paid,2025-04-24,Best Deal Brokerage,Enrique Vazquez,03/04/2025,ROOTS ORGANIC INC,6052-CHA-2,#VALORG G121,PO #6052,03/03/2025,,,Best Deal Brokerage,57.00,17.11013,20.50,975.28,76.37,1168.50,116.85,10.00
"Chards, Red",true,24 Bunch Carton,G121,,5008958,112540,Paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,03/20/2025,ROOTS ORGANIC INC,6188-CHA-2,#VALORG G121,PO #6188,,,,Best Deal Brokerage,52.00,16.10306,20.50,837.36,122.04,1066.00,106.60,10.00
"Chards, Red",true,24 Bunch Carton,G121,,5037114,112580,Paid,2025-05-23,Best Deal Brokerage,Enrique Vazquez,03/27/2025,ROOTS ORGANIC INC,6251-CHA-3,#VALORG G121,PO #6251,03/28/2025,,,Best Deal Brokerage,48.00,15.88902,20.50,762.67,122.93,984.00,98.40,10.00
"Chards, Red",true,24 Bunch Carton,G121,,5067459,112637,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/03/2025,ROOTS ORGANIC INC,6295-CHA-1,#VALORG G121,PO #6295,04/03/2025,,,Best Deal Brokerage,25.00,15.83636,20.50,395.91,65.34,512.50,51.25,10.00
"Chards, Red",true,24 Bunch Carton,G121,,5091731,112675,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/10/2025,ROOTS ORGANIC INC,6309-CHA-2,#VALORG G121,PO #6309,04/07/2025,,,Best Deal Brokerage,25.00,17.40,20.50,435.00,23.02,512.50,54.48,10.63
"Chards, Red",true,24 Bunch Carton,G121,,5114927,112710,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/15/2025,ROOTS ORGANIC INC,6381-CHA-2,#VALORG G121,PO #6381,04/14/2025,,,Best Deal Brokerage,49.00,16.50,20.50,808.50,133.92,1004.50,62.08,6.18
"Chards, Red",true,24 Bunch Carton,G121,,5123488,112718,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/17/2025,ROOTS ORGANIC INC,6381-CHA-2,#VALORG G121,PO #6381,04/14/2025,,,Best Deal Brokerage,41.00,16.50,20.50,676.50,112.06,840.50,51.94,6.18
"Chards, Red",true,24 Bunch Carton,G121,,5123488,112718,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/17/2025,ROOTS ORGANIC INC,6419-CHA-1,#VALORG G121,PO #6419,04/17/2025,,,Best Deal Brokerage,39.00,18.00,20.50,702.00,91.53,799.50,5.97,0.75
"Chards, Red",true,24 Bunch Carton,G121,,5162578,112797,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/24/2025,ROOTS ORGANIC INC,6483-CHA-2,#VALORG G121,PO #6483,04/29/2025,,,Best Deal Brokerage,49.00,16.10,20.50,788.90,177.50,1004.50,38.10,3.79
"Chards, Red",true,24 Bunch Carton,G121,,5221409,112880,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/06/2025,ROOTS ORGANIC INC,6571-CHA-1,#VALORG G121,PO #6571,05/07/2025,,,Best Deal Brokerage,49.00,13.50,20.50,661.50,240.00,1004.50,103.00,10.25
"Chards, Red",true,24 Bunch Carton,G121,,5241915,112928,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/13/2025,ROOTS ORGANIC INC,6633-CHA-3,#VALORG G121,PO #6633,05/13/2025,,,Best Deal Brokerage,35.00,16.00,20.50,560.00,120.31,717.50,37.19,5.18
"Chards, Red",true,24 Bunch Carton,G121,,5264649,112953,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/20/2025,ROOTS ORGANIC INC,6663-CHA-3,#VALORG G121,PO #6663,05/20/2025,,,Best Deal Brokerage,74.00,12.75,18.50,943.50,285.54,1369.00,139.96,10.22
"Chards, Red",true,24 Bunch Carton,G121,,5312404,113025,Unused,,Best Deal Brokerage,Enrique Vazquez,05/20/2025,ROOTS ORGANIC INC,6663-CHA-3,#VALORG G121,PO #6663,05/20/2025,,,Best Deal Brokerage,-63.00,12.75,18.50,-803.25,-243.10,-1165.50,-119.15,-10.22
Chives,true,10 Lb Carton,G115,MX,4964144,112465,Paid,2025-04-11,Best Deal Brokerage,Alma Hinojos,03/10/2025,"BOSKOVICH FARMS, INC.",6106-CHI-1,#AGRPCS G115,PO #6106,03/10/2025,,,Best Deal Brokerage,1.00,0.00,0.00,0.00,0.80,0.00,-0.80,0.00
Chives,true,10X1 Lb Bag Carton,G115,MX,4739004,112106,Paid,2025-01-16,Prime Fresh Handling,Alma Hinojos,01/16/2025,SOLI ORGANIC INC. (DBA SHENANDOAH GROWERS),5741-CHI-1,#AGRPCS G115,PO #5741,01/16/2025,,,Prime Fresh Handling,2.00,100.00,115.00,200.00,28.38,230.00,1.62,0.70
Chives,true,10X1 Lb Bag Carton,G115,MX,4739010,112109,Paid,2025-01-16,Prime Fresh Handling,Alma Hinojos,01/16/2025,SOLI ORGANIC INC. (DBA SHENANDOAH GROWERS),5741-CHI-1,#AGRPCS G115,PO #5741,01/16/2025,,,Prime Fresh Handling,1.00,100.00,115.00,100.00,38.43,115.00,-23.43,-20.37
Chives,true,10X1 Lb Bag Carton,G115,MX,4739023,112110,Paid,2025-01-27,Dynasty Fresh,Alma Hinojos,01/13/2025,DYNASTY FRESH INTERNATIONAL,5743-CHI-1,#AGRPCS G115,PO #5743,01/13/2025,,,Dynasty Fresh,3.00,65.00,75.00,195.00,0.00,225.00,30.00,13.33
Chives,true,10X1 Lb Bag Carton,G115,,4740691,112113,Paid,2025-03-06,Best Deal Brokerage,Enrique Vazquez,01/14/2025,ROOTS ORGANIC INC,5747-CHI-1,#AGRPCS G115,PO #5747,01/13/2025,,,Best Deal Brokerage,5.00,100.00,120.00,500.00,4.11,600.00,95.89,15.98
Chives,true,10X1 Lb Bag Carton,G115,,4756976,112139,Paid,2025-03-26,Direct Shipment,Alberto Tavares,01/20/2025,"*FULL HARVEST (FULL HARVEST TECHNOLOGIES, INC)",5778-CHI-1,#AGRPCS G115,PO #5778,01/20/2025,,,Direct Shipment,6.00,115.00,109.82333,690.00,0.00,658.94,-31.06,-4.71
Chives,true,10X1 Lb Bag Carton,G115,MX,4767108,112151,Paid,2025-01-27,Dynasty Fresh,Alma Hinojos,01/20/2025,DYNASTY FRESH INTERNATIONAL,5788-CHI-1,#AGRPCS G115,PO #5788,01/20/2025,,,Dynasty Fresh,2.00,115.00,120.00,230.00,0.00,240.00,10.00,4.17
Chives,true,10X1 Lb Bag Carton,G115,,4767937,112162,Paid,2025-03-13,Best Deal Brokerage,Enrique Vazquez,01/21/2025,ROOTS ORGANIC INC,5802-CHI-1,#AGRPCS G115,PO #5802,01/22/2025,,,Best Deal Brokerage,2.00,100.00,120.00,200.00,4.58,240.00,35.42,14.76
Chives,true,10X1 Lb Bag Carton,G115,MX,4794079,112189,Paid,2025-02-10,Dynasty Fresh,Alma Hinojos,01/27/2025,DYNASTY FRESH INTERNATIONAL,5828-CHI-1,#AGRPCS G115,PO #5828,01/27/2025,,,Dynasty Fresh,5.00,115.00,125.00,575.00,0.00,625.00,50.00,8.00
Chives,true,10X1 Lb Bag Carton,G115,MX,4829676,112257,Paid,2025-03-24,Direct Shipment,Alma Hinojos,02/06/2025,YUMA ORGANICS,5894-CHI-1,#AGRPCS G115,PO #5894,02/06/2025,,,Direct Shipment,2.00,115.00,125.00,230.00,0.00,250.00,20.00,8.00
Chives,true,10X1 Lb Bag Carton,G115,,4930319,112417,Paid,2025-04-24,Best Deal Brokerage,Enrique Vazquez,03/04/2025,ROOTS ORGANIC INC,6059-CHI-1,#AGRPCS G115,PO #6059,03/04/2025,,,Best Deal Brokerage,8.00,100.00,120.00,800.00,6.75,960.00,153.25,15.96
Chives,true,10X1 Lb Bag Carton,G115,,4964179,112467,Paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,03/11/2025,ROOTS ORGANIC INC,6107-CHI-1,#AGRPCS G115,PO #6107,03/11/2025,,,Best Deal Brokerage,10.00,90.00,105.00,900.00,6.25,1050.00,143.75,13.69
Chives,true,10X1 Lb Bag Carton,G115,MX,4964223,112472,Paid,2025-03-24,Dynasty Fresh,Alma Hinojos,03/10/2025,DYNASTY FRESH INTERNATIONAL,6111-CHI-1,#AGRPCS G115,PO #6111,03/10/2025,,,Dynasty Fresh,5.00,65.00,70.00,325.00,0.00,350.00,25.00,7.14
Chives,true,10X1 Lb Bag Carton,G115,,4986897,112499,Paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,03/18/2025,ROOTS ORGANIC INC,6143-CHI-1,#AGRPCS G115,PO #6143,03/18/2025,,,Best Deal Brokerage,10.00,90.00,105.00,900.00,4.49,1050.00,145.51,13.86
Chives,true,10X1 Lb Bag Carton,G115,,4987844,112501,Paid,2025-03-24,Dynasty Fresh,Alma Hinojos,03/17/2025,DYNASTY FRESH INTERNATIONAL,6149-CHI-1,#AGRPCS G115,PO #6149,03/17/2025,,,Dynasty Fresh,10.00,65.00,70.00,650.00,0.00,700.00,50.00,7.14
Chives,true,10X1 Lb Bag Carton,G115,,5008958,112540,Paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,03/20/2025,ROOTS ORGANIC INC,6190-CHI-1,#AGRPCS G115,PO #6190,03/20/2025,,,Best Deal Brokerage,11.00,90.00,105.00,990.00,9.72,1155.00,155.28,13.44
Chives,true,10X1 Lb Bag Carton,G115,,5023247,112557,Paid,2025-05-23,Best Deal Brokerage,Enrique Vazquez,03/25/2025,ROOTS ORGANIC INC,6212-CHI-1,#AGRPCS G115,PO #6212,03/25/2025,,,Best Deal Brokerage,10.00,90.00,105.00,900.00,3.21,1050.00,146.79,13.98
Chives,true,10X1 Lb Bag Carton,G115,MX,5023898,112563,Paid,2025-04-07,Dynasty Fresh,Alma Hinojos,03/24/2025,DYNASTY FRESH INTERNATIONAL,6223-CHI-1,#AGRPCS G115,PO #6223,03/24/2025,,,Dynasty Fresh,10.00,65.00,70.00,650.00,0.00,700.00,50.00,7.14
Chives,true,10X1 Lb Bag Carton,G115,,5037114,112580,Paid,2025-05-23,Best Deal Brokerage,Enrique Vazquez,03/27/2025,ROOTS ORGANIC INC,6242-CHI-1,#AGRPCS G115,PO #6242,03/28/2025,,,Best Deal Brokerage,10.00,80.00,95.00,800.00,4.59,950.00,145.41,15.31
Chives,true,10X1 Lb Bag Carton,G115,,5053249,112607,Paid,2025-04-07,Dynasty Fresh,Alma Hinojos,03/31/2025,DYNASTY FRESH INTERNATIONAL,6270-CHI-1,#AGRPCS G115,PO #6270,03/31/2025,,,Dynasty Fresh,10.00,65.00,70.00,650.00,0.00,700.00,50.00,7.14
Chives,true,10X1 Lb Bag Carton,G115,,5055398,112610,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/01/2025,ROOTS ORGANIC INC,6275-CHI-1,#AGRPCS G115,PO #6275,04/01/2025,,,Best Deal Brokerage,10.00,60.00,75.00,600.00,8.75,750.00,141.25,18.83
Chives,true,10X1 Lb Bag Carton,G115,,5082761,112658,Paid,2025-04-21,Dynasty Fresh,Alma Hinojos,04/07/2025,DYNASTY FRESH INTERNATIONAL,6321-CHI-1,#AGRPCS G115,PO #6321,,,,Dynasty Fresh,10.00,45.00,50.00,450.00,0.00,500.00,50.00,10.00
Chives,false,10X1 Lb Bag Carton,G115,,5083086,112664,Partially paid,2025-04-08,Best Deal Brokerage,Enrique Vazquez,04/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6334-CHI-1,#AGRPCS G115,PO #6334,04/07/2025,,,Best Deal Brokerage,20.00,50.00,55.00,1000.00,7.53,1100.00,92.47,8.41
Chives,true,10X1 Lb Bag Carton,G115,,5083307,112668,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/08/2025,ROOTS ORGANIC INC,6334-CHI-2,#AGRPCS G115,PO #6334,04/07/2025,,,Best Deal Brokerage,10.00,55.00,75.00,550.00,3.76,750.00,196.24,26.17
Chives,false,10X1 Lb Bag Carton,G115,,5092247,112680,Paid,2025-05-23,Redmond Logistics,Enrique Vazquez,04/10/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6350-CHI-1,#AGRPCS G115,PO #6350,04/11/2025,,,Redmond Logistics,20.00,50.00,55.00,1000.00,0.00,1100.00,100.00,9.09
Chives,false,10X1 Lb Bag Carton,G115,,5108755,112695,Partially paid,2025-04-15,Best Deal Brokerage,Enrique Vazquez,04/15/2025,EVERGREEN HERBS LTD (VANCOUVER),6387-CHI-1,#AGRPCS G115,PO #6387,04/15/2025,,,Best Deal Brokerage,30.00,42.50,50.00,1275.00,22.18,1500.00,202.82,13.52
Chives,false,10X1 Lb Bag Carton,G115,,5109280,112701,Paid,2025-05-09,Redmond Logistics,Enrique Vazquez,04/14/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6389-CHI-1,#AGRPCS G115,PO #6389,04/16/2025,,,Redmond Logistics,10.00,42.50,55.00,425.00,0.00,550.00,125.00,22.73
Chives,true,10X1 Lb Bag Carton,G115,MX,5114564,112706,Paid,2025-05-19,California Specialty,Alma Hinojos,04/14/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6380-CHI-1,#AGRPCS G115,PO #6380,04/14/2025,,,California Specialty,9.00,55.00,65.00,495.00,0.00,585.00,90.00,15.38
Chives,false,10X1 Lb Bag Carton,G115,,5114693,112707,Used,2025-04-08,Best Deal Brokerage,Enrique Vazquez,04/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6334-CHI-1,#AGRPCS G115,PO #6334,04/07/2025,,,Best Deal Brokerage,-20.00,50.00,55.00,-1000.00,-7.53,-1100.00,-92.47,-8.41
Chives,true,10X1 Lb Bag Carton,G115,MX,5129316,112734,Used,2025-04-14,California Specialty,Alma Hinojos,04/14/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6380-CHI-1,#AGRPCS G115,PO #6380,04/14/2025,,,California Specialty,-9.00,55.00,65.00,-495.00,0.00,-585.00,-90.00,-15.38
Chives,false,10X1 Lb Bag Carton,G115,,5148917,112765,Paid,2025-05-23,Redmond Logistics,Enrique Vazquez,04/21/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6446-CHI-1,#AGRPCS G115,PO #6446,04/23/2025,,,Redmond Logistics,7.00,42.50,60.00,297.50,0.00,420.00,122.50,29.17
Chives,false,10X1 Lb Bag Carton,G115,,5157999,112778,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/24/2025,EVERGREEN HERBS LTD (VANCOUVER),6477-CHI-1,#AGRPCS G115,PO #6477,04/29/2025,,,Best Deal Brokerage,9.00,42.50,50.00,382.50,4.68,450.00,62.82,13.96
Chives,true,10X1 Lb Bag Carton,G115,,5191146,112840,Unpaid,,California Specialty,Alma Hinojos,05/01/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6534-CHI-1,#AGRPCS G115,PO #6534,05/01/2025,,,California Specialty,5.00,55.00,65.00,275.00,0.00,325.00,50.00,15.38
Chives,false,10X1 Lb Bag Carton,G115,,5191233,112843,Partially paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6537-CHI-1,#AGRPCS G115,PO #6537,05/03/2025,,,Best Deal Brokerage,10.00,42.50,50.00,425.00,4.57,500.00,70.43,14.09
Chives,false,10X1 Lb Bag Carton,G115,,5209288,112865,Partially paid,2025-05-06,Best Deal Brokerage,Enrique Vazquez,05/06/2025,EVERGREEN HERBS LTD (VANCOUVER),6563-CHI-1,#AGRPCS G115,PO #6563,05/07/2025,,,Best Deal Brokerage,14.00,42.50,50.00,595.00,10.89,700.00,94.11,13.44
Chives,false,10X1 Lb Bag Carton,G115,,5222121,112887,Used,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6537-CHI-1,#AGRPCS G115,PO #6537,05/03/2025,,,Best Deal Brokerage,-7.80,42.50,50.00,-331.50,-3.56,-390.00,-54.94,-14.09
Chives,false,10X1 Lb Bag Carton,G115,,5222513,112894,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6591-CHI-1,#AGRPCS G115,PO #6591,05/09/2025,,,Best Deal Brokerage,20.00,42.50,50.00,850.00,13.46,1000.00,136.54,13.65
Chives,false,10X1 Lb Bag Carton,G115,,5239983,112922,Unpaid,,Redmond Logistics,Enrique Vazquez,05/12/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6627-CHI-1,#AGRPCS G115,PO #6627,05/13/2025,,,Redmond Logistics,5.00,42.40,50.00,212.00,0.00,250.00,38.00,15.20
Chives,true,10X1 Lb Bag Carton,G115,MX,5270908,112964,Partially paid,2025-05-19,California Specialty,Alma Hinojos,05/19/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6674-CHI-1,#AGRPCS G115,PO #6674,05/19/2025,,,California Specialty,15.00,55.00,65.00,825.00,0.00,975.00,150.00,15.38
Chives,true,10X1 Lb Bag Carton,G115,,5270961,112965,Unpaid,,Dynasty Fresh,Alma Hinojos,05/19/2025,DYNASTY FRESH INTERNATIONAL,6675-CHI-1,#AGRPCS G115,PO #6675,05/19/2025,,,Dynasty Fresh,5.00,42.50,47.50,212.50,0.00,237.50,25.00,10.53
Chives,false,10X1 Lb Bag Carton,G115,,5270987,112966,Unpaid,,Direct Shipment,Gerardo Zuniga,05/18/2025,*THE GROWERS CONNECTION,6678-CHI-1,#AGRPCS G115,PO #6678,,,,Direct Shipment,5.00,0.02,55.00,0.10,0.00,275.00,274.90,99.96
Chives,true,10X1 Lb Bag Carton,G115,MX,5289755,112990,Used,2025-05-19,California Specialty,Alma Hinojos,05/19/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6674-CHI-1,#AGRPCS G115,PO #6674,05/19/2025,,,California Specialty,-0.50,55.00,65.00,-27.50,0.00,-32.50,-5.00,-15.38
Chives,true,10X1 Lb Bag Carton,G115,,5302377,113007,Unpaid,,K&C Specialties,Alma Hinojos,05/27/2025,"K & C SPECIALTIES, INC.",6721-CHI-1,#AGRPCS G115,PO #6721,05/27/2025,,,K&C Specialties,10.00,55.00,65.00,550.00,0.00,650.00,100.00,15.38
Chives,true,10X1 Lb Bag Carton,G115,,5302398,113009,Unpaid,,California Specialty,Alma Hinojos,05/27/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6724-CHI-1,#AGRPCS G115,PO #6724,05/27/2025,,,California Specialty,15.00,55.00,65.00,825.00,0.00,975.00,150.00,15.38
Chives,false,10X1 Lb Bag Carton,G116,,4806980,112210,Paid,2025-03-20,Direct Shipment,Alberto Tavares,01/27/2025,EL ABUELO ORGANICS HERBS CORP.,5850-CHI-1,#ALAHAR G116,PO #5850,01/27/2025,,,Direct Shipment,12.00,85.00,90.00,1020.00,0.00,1080.00,60.00,5.56
Chives,false,10X1 Lb Bag Carton,G116,,4806981,112211,Paid,2025-03-05,Direct Shipment,Alberto Tavares,01/27/2025,"DM PRODUCE CO., INC.",5851-CHI-1,#ALAHAR G116,PO #5851,01/27/2025,,,Direct Shipment,20.00,115.00,120.00,2300.00,0.00,2400.00,100.00,4.17
Chives,false,10X1 Lb Bag Carton,G116,,4943493,112440,Paid,2025-04-16,Bodega Maneadero,Gerardo Zuniga,03/03/2025,EL ABUELO ORGANICS HERBS CORP.,6078-CHI-1,#ALAHAR G116,PO #6078,03/02/2025,,,Bodega Maneadero,30.00,67.50,70.00,2025.00,0.00,2100.00,75.00,3.57
Chives,false,10X1 Lb Bag Carton,G116,,4952841,112457,Paid,2025-04-16,Direct Shipment,Gerardo Zuniga,03/05/2025,EL ABUELO ORGANICS HERBS CORP.,6093-CHI-1,#ALAHAR G116,PO #6093,03/05/2025,,,Direct Shipment,25.00,65.00,70.00,1625.00,0.00,1750.00,125.00,7.14
Chives,false,10X1 Lb Bag Carton,G116,,5041009,112585,Paid,2025-04-25,Redmond Logistics,Enrique Vazquez,03/27/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6247-CHI-1,#ALAHAR G116,PO #6247,03/28/2025,,,Redmond Logistics,5.00,55.00,60.00,275.00,0.00,300.00,25.00,8.33
Chives,false,10X1 Lb Bag Carton,G116,,5066906,112629,Paid,2025-05-09,Redmond Logistics,Enrique Vazquez,04/03/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6292-CHI-1,#ALAHAR G116,PO #6292,04/03/2025,,,Redmond Logistics,10.00,55.00,62.50,550.00,0.00,625.00,75.00,12.00
Chives,false,10X1 Lb Bag Carton,G116,,5149128,112767,Paid,2025-05-27,Sunny Specialty,Gerardo Zuniga,04/21/2025,SUNNY SPECIALTY PRODUCE INC,6452-CHI-1,#ALAHAR G116,PO #6452,04/21/2025,,,Sunny Specialty,20.00,45.00,50.00,900.00,42.11,1000.00,57.89,5.79
Chives,false,10X1 Lb Bag Carton,G116,,5157999,112778,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/24/2025,EVERGREEN HERBS LTD (VANCOUVER),6470-CHI-1,#ALAHAR G116,PO #6470,04/29/2025,,,Best Deal Brokerage,10.00,45.00,50.00,450.00,2.44,500.00,47.56,9.51
Chives,false,10X1 Lb Bag Carton,G116,,5176986,112820,Partially paid,2025-04-29,Best Deal Brokerage,Enrique Vazquez,04/29/2025,EVERGREEN HERBS LTD (VANCOUVER),6518-CHI-1,#ALAHAR G116,PO #6518,04/29/2025,,,Best Deal Brokerage,30.00,45.00,50.00,1350.00,9.24,1500.00,140.76,9.38
Chives,false,10X1 Lb Bag Carton,G116,,5177014,112822,Unpaid,,Redmond Logistics,Enrique Vazquez,04/28/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6517-CHI-1,#ALAHAR G116,PO #6517,04/29/2025,,,Redmond Logistics,10.00,45.00,50.00,450.00,0.00,500.00,50.00,10.00
Chives,false,10X1 Lb Bag Carton,G124,,5023060,112555,Paid,2025-04-25,Redmond Logistics,Enrique Vazquez,03/24/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6210-CHI-1,#ARGOSA G124,PO #6210,,,,Redmond Logistics,5.00,50.00,60.00,250.00,9.09,300.00,40.91,13.64
Chives,false,10X1 Lb Bag Carton,G124,,5048889,112601,Paid,2025-05-09,Redmond Logistics,Enrique Vazquez,03/31/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6263-CHI-1,#ARGOSA G124,PO #6263,04/01/2025,,,Redmond Logistics,10.00,50.00,60.00,500.00,11.43,600.00,88.57,14.76
Chives,false,10X1 Lb Bag Carton,G124,,5083114,112665,Partially paid,2025-05-09,Redmond Logistics,Enrique Vazquez,04/07/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6329-CHI-1,#ARGOSA G124,PO #6329,04/11/2025,,,Redmond Logistics,10.00,50.00,60.00,500.00,17.33,600.00,82.67,13.78
Chives,false,10X1 Lb Bag Carton,G124,,5114314,112704,Used,2025-04-07,Redmond Logistics,Enrique Vazquez,04/07/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6329-CHI-1,#ARGOSA G124,PO #6329,04/11/2025,,,Redmond Logistics,-3.10,50.00,60.00,-155.00,-5.37,-186.00,-25.63,-13.78
Chives,false,10X1 Lb Bag Carton,G124,,5129926,112736,Used,2025-04-07,Redmond Logistics,Enrique Vazquez,04/07/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6329-CHI-1,#ARGOSA G124,PO #6329,04/11/2025,,,Redmond Logistics,-2.00,50.00,60.00,0.00,0.00,-120.00,-120.00,-100.00
